.,l)Código,Título,Descripción,Servicios públicos,RIESGO,SECTOR,COBRO DE PROGRAMA INTERNO(FALSE OR TRUE),CERTIFICADO DE MEDIO AMBIENTE(FALSE OR TRUE),LICENCIA DE ALCOHOL(FALSE OR TRUE)
111942,Cultivo de pastos,"Unidades económicas dedicadas principalmente al cultivo de pastos y zacates forrajeros, como caña forrajera, espiga forrajera, maicillo, zacate colorado.",l) Servicio de recolección de basura a locatarios de mercados municipales en el Municipio de La Paz.,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
111991,Cultivo de agaves alcoholeros,"Unidades económicas dedicadas principalmente al cultivo de agaves alcoholeros, como maguey tequilero, maguey mezcalero, maguey pulquero y otros agaves cultivados con el propósito de producir bebidas alcohólicas.",l) Servicio de recolección de basura a locatarios de mercados municipales en el Municipio de La Paz.,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
111992,Cultivo de cacahuate,Unidades económicas dedicadas principalmente al cultivo de cacahuate.,l) Servicio de recolección de basura a locatarios de mercados municipales en el Municipio de La Paz.,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
111993,Actividades agrícolas combinadas con explotación de animales,Unidades económicas que combinan actividades agrícolas con explotación de animales cuando sea imposible determinar cuál es la actividad principal.,l) Servicio de recolección de basura a locatarios de mercados municipales en el Municipio de La Paz.,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
111994,Actividades agrícolas combinadas con aprovechamiento forestal,Unidades económicas que combinan actividades agrícolas con aprovechamiento forestal cuando sea imposible determinar cuál es la actividad principal.,l) Servicio de recolección de basura a locatarios de mercados municipales en el Municipio de La Paz.,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
111995,Actividades agrícolas combinadas con explotación de animales y aprovechamiento forestal,"Unidades económicas que combinan actividades agrícolas, explotación de animales y aprovechamiento forestal cuando sea imposible determinar cuál es la actividad principal.",l) Servicio de recolección de basura a locatarios de mercados municipales en el Municipio de La Paz.,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
111999,Otros cultivos,"Unidades económicas dedicadas principalmente al cultivo de especias, té, amaranto, césped o pasto en rollo o en panes, chía, remolacha azucarera y forrajera, col forrajera, calabaza de estropajo, y otros cultivos no clasificados en otra parte.",l) Servicio de recolección de basura a locatarios de mercados municipales en el Municipio de La Paz.,Bajo,INDUSTRIA,FALSE,FALSE,FALSE
112110,Explotación de bovinos para la producción de carne,"Unidades económicas dedicadas principalmente a la explotación de ganado bovino para la producción de carne, en cualquiera de sus fases.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112120,Explotación de bovinos para la producción de leche,Unidades económicas dedicadas principalmente a la explotación de ganado bovino para la producción de leche.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112131,Explotación de bovinos para la producción conjunta de leche y carne,"Unidades económicas dedicadas principalmente a la explotación, en cualquiera de sus fases, de ganado bovino para la producción conjunta de leche y carne.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112139,Explotación de bovinos para otros propósitos,"Unidades económicas dedicadas principalmente a la explotación, en cualquiera de sus fases, de ganado bovino para otros propósitos no clasificados en otra parte, como deporte o esparcimiento, por ejemplo toros de lidia, toros de reparo para jaripeos y rodeos.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112211,Explotación de porcinos en granja,"Unidades económicas dedicadas principalmente a la explotación de ganado porcino en cualquiera de sus fases, en granjas.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112212,Explotación de porcinos en traspatio,"Unidades económicas dedicadas principalmente a la explotación de ganado porcino en cualquiera de sus fases, en patios, traspatios u otras áreas aledañas a la vivienda.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112311,Explotación de gallinas para la producción de huevo fértil,Unidades económicas dedicadas principalmente a la explotación de gallinas para la producción de huevo fértil.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112312,Explotación de gallinas para la producción de huevo para plato,Unidades económicas dedicadas principalmente a la explotación de gallinas para la producción de huevo para plato.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112320,Explotación de pollos para la producción de carne,Unidades económicas dedicadas principalmente a la engorda de pollos para la producción de carne.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112330,Explotación de guajolotes o pavos,Unidades económicas dedicadas principalmente a la explotación de guajolotes o pavos en cualquiera de sus fases para producción de carne y huevo.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112340,Producción de aves en incubadora,Unidades económicas dedicadas principalmente a la producción de pollitos de diversas especies mediante la incubación de huevos de aves.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112390,Explotación de otras aves para producción de carne y huevo,"Unidades económicas dedicadas principalmente a la explotación de aves en cualquiera de sus fases para producción de carne y huevo, como patos, gansos, codornices, faisanes, palomas, avestruces, y otras aves para producción de carne y huevo no clasificadas en otra parte.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112410,Explotación de ovinos,Unidades económicas dedicadas principalmente a la explotación de ovinos.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112420,Explotación de caprinos,Unidades económicas dedicadas principalmente a la explotación de caprinos.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112511,Camaronicultura,Unidades económicas dedicadas principalmente a la explotación de camarón en ambientes controlados.,g) Pescaderías,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112512,"Piscicultura y otra acuicultura, excepto camaronicultura","Unidades económicas dedicadas principalmente a la explotación de otros animales acuáticos en ambientes controlados, como peces, moluscos, crustáceos, algunos reptiles como cocodrilos y tortugas acuáticas, y anfibios.",g) Pescaderías,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112910,Apicultura,"Unidades económicas dedicadas principalmente a la explotación de colmenas, a la recolección de miel y a la venta de colmenas, abejas reina, jalea real, cera, propóleo, veneno y otros productos de la apicultura.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Bajo,INDUSTRIA,FALSE,FALSE,FALSE
112920,Explotación de équidos,"Unidades económicas dedicadas principalmente a la explotación de caballos, mulas, burros y otros équidos.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112930,Cunicultura y explotación de animales con pelaje fino,"Unidades económicas dedicadas principalmente a la explotación, en ambientes controlados, de conejos y otros animales con pelaje fino, como la chinchilla y el zorro.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112991,Explotación de animales combinada con aprovechamiento forestal,Unidades económicas dedicadas principalmente a la explotación de animales combinada con aprovechamiento forestal cuando sea imposible determinar cuál es la actividad principal.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
112999,Explotación de otros animales,"Unidades económicas dedicadas principalmente a la explotación, en ambientes controlados, de animales como perros, gatos, gallos de pelea, aves de ornato (cisnes, pavos reales, flamencos), gusanos de seda, llamas, animales de laboratorio, venados y otros animales no clasificados en otra parte.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
113110,Silvicultura,"Unidades económicas dedicadas principalmente a realizar actividades forestales, como plantación, reforestación y conservación de especies maderables de ciclos productivos mayores de 10 años, como el pino, oyamel, cedro, caoba y encino, con el propósito de realizar su venta en pie.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
113211,Viveros forestales,Unidades económicas dedicadas principalmente al cultivo de especies forestales para tareas de forestación y reforestación.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
113212,Recolección de productos forestales,"Unidades económicas dedicadas principalmente a la recolección de productos forestales, como gomas, resinas (chicle y látex), cortezas, musgos, bálsamos, rizomas, fibras, heno, leña, frutas silvestres, plantas ornamentales y medicinales, semillas, raíces, corcho y otros productos silvestres.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
113310,Tala de árboles,"Unidades económicas dedicadas principalmente a la tala de árboles en superficies forestales de especies como el pino, oyamel, cedro, caoba y encino, ya sea por cuenta propia o como un servicio para terceros.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
114111,Pesca de camarón,Unidades económicas dedicadas principalmente a la pesca de camarón.,g) Pescaderías,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
114112,Pesca de túnidos,Unidades económicas dedicadas principalmente a la pesca de túnidos.,g) Pescaderías,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
114113,Pesca de sardina y anchoveta,Unidades económicas dedicadas principalmente a la pesca de sardina y anchoveta.,g) Pescaderías,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
114119,"Pesca y captura de otros peces, crustáceos, moluscos y otras especies","Unidades económicas dedicadas principalmente a la pesca, extracción y captura de guachinango, mojarra, robalo, calamar, pulpo, langosta, langostino, ostión, abulón, escualos, jaiba, acamaya, algas y otras especies acuáticas no clasificadas en otra parte.",g) Pescaderías,Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
114210,Caza y captura,"Unidades económicas dedicadas principalmente a la caza y captura de animales en su hábitat natural y al aprovechamiento sustentable de especies silvestres en reservas para caza y captura, como los ranchos cinegéticos.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
115111,Servicios de fumigación agrícola,Unidades económicas dedicadas principalmente a proporcionar servicios de apoyo a terceros para fumigación agrícola.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,SERVICIOS,TRUE,TRUE,FALSE
115112,Despepite de algodón,Unidades económicas dedicadas principalmente al despepite de algodón.,"h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
115113,Beneficio de productos agrícolas,"Unidades económicas dedicadas principalmente a proporcionar servicios de apoyo a terceros para mejorar las condiciones físicas de pureza y presentación de los productos agrícolas, como limpieza, descascarado, aireado, clasificación, encerado, empacado y etiquetado.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
115119,Otros servicios relacionados con la agricultura,"Unidades económicas dedicadas principalmente a proporcionar servicios de apoyo a terceros para preparación de suelo, fertilización, siembra, desgrane, poda de árboles frutales, trilla, curado, cosecha, trasplante; administración de unidades económicas agrícolas; alquiler de maquinaria y equipo de uso agrícola con operador, y a la colocación de personal agrícola.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Bajo Riesgo,INDUSTRIA,TRUE,FALSE,FALSE
115210,Servicios relacionados con la cría y explotación de animales,"Unidades económicas dedicadas principalmente a proporcionar servicios de apoyo a terceros para realizar actividades pecuarias, como administración de unidades económicas para explotación de animales, alquiler de maquinaria y equipo de uso pecuario con operador, trasquila, inseminación artificial, bancos de esperma animal, castración, inspección zootécnica y fitosanitaria, albergue y cuidado de animales, limpieza de gallineros, recolección de estiércol, baños parasiticidas, limpieza y clasificación de huevo, registro de pedigrí, herraje de caballos, servicios de cruza de animales, marcaje, nebulizaciones y servicios de báscula para ganado, y servicios relacionados con la pesca no clasificados en otra parte.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
115310,Servicios relacionados con el aprovechamiento forestal,"Unidades económicas dedicadas principalmente a proporcionar servicios de apoyo a terceros para las actividades silvícolas, como administración de unidades económicas forestales; alquiler de maquinaria y equipo de uso forestal con operador, selección, aclareo, poda, control de plagas y enfermedades, servicios de reforestación y control de inventarios de existencias maderables.","h) Almacenes Comerciales, Industriales, Bodegas y Bancos",Mediano/Alto,INDUSTRIA,FALSE,TRUE,FALSE
